mics,hemisphere,network,label,t1_gradient1_SalVentAttn,fc_g1,fc_g1_network,network_int,t1_gradient1_Limbic,t1_gradient1_Default,t1_gradient1_Cont,t1_gradient1_DorsAttn,t1_gradient1_Vis,t1_gradient1_SomMot,Limbic_SC_P,Limbic_SC_dominant,Default_SC_P,Default_SC_dominant,Cont_SC_P,Cont_SC_dominant,SalVentAttn_SC_P,SalVentAttn_SC_dominant,DorsAttn_SC_P,DorsAttn_SC_dominant,Vis_SC_P,Vis_SC_dominant,SomMot_SC_P,SomMot_SC_dominant,Limbic_GD_P,Limbic_GD_dominant,Default_GD_P,Default_GD_dominant,Cont_GD_P,Cont_GD_dominant,SalVentAttn_GD_P,SalVentAttn_GD_dominant,DorsAttn_GD_P,DorsAttn_GD_dominant,Vis_GD_P,Vis_GD_dominant,SomMot_GD_P,SomMot_GD_dominant,Limbic_MPC_P,Limbic_MPC_dominant,Default_MPC_P,Default_MPC_dominant,Cont_MPC_P,Cont_MPC_dominant,SalVentAttn_MPC_P,SalVentAttn_MPC_dominant,DorsAttn_MPC_P,DorsAttn_MPC_dominant,Vis_MPC_P,Vis_MPC_dominant,SomMot_MPC_P,SomMot_MPC_dominant,Limbic_FC_P,Limbic_FC_dominant,Default_FC_P,Default_FC_dominant,Cont_FC_P,Cont_FC_dominant,SalVentAttn_FC_P,SalVentAttn_FC_dominant,DorsAttn_FC_P,DorsAttn_FC_dominant,Vis_FC_P,Vis_FC_dominant,SomMot_FC_P,SomMot_FC_dominant
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.2440884275514168,3.4669013,1.8356822,4.0,,,,,,,,,,,,,1.5083483117845227,5.0,,,,,,,,,,,,,1.1554641755192596,5.0,,,,,,,,,,,,,-0.09735514446385529,1.0,,,,,,,,,,,,,0.6740579218855617,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.4260015412685671,2.925873,1.8356822,4.0,,,,,,,,,,,,,1.4753130512304033,5.0,,,,,,,,,,,,,1.066042610483449,5.0,,,,,,,,,,,,,-0.2682158222487489,1.0,,,,,,,,,,,,,0.5751848596249428,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.1497422257826888,2.583725,1.8356822,4.0,,,,,,,,,,,,,1.410827737392892,5.0,,,,,,,,,,,,,1.0040631694894502,5.0,,,,,,,,,,,,,-0.45988297007111417,1.0,,,,,,,,,,,,,0.6075997452746523,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,0.1937006516758811,2.3156056,1.8356822,4.0,,,,,,,,,,,,,1.4183122127283314,5.0,,,,,,,,,,,,,0.9666974102954391,5.0,,,,,,,,,,,,,-0.018104787455928133,1.0,,,,,,,,,,,,,0.3932175262304144,2.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,0.4166190630233465,1.9699866,1.8356822,4.0,,,,,,,,,,,,,1.2553329208154789,5.0,,,,,,,,,,,,,0.9460008702568942,5.0,,,,,,,,,,,,,0.5497598048095956,1.0,,,,,,,,,,,,,0.21667555884750928,2.0,,,,,,
1074.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_6,,1.8369734,1.3938731,2.0,,,,0.2990344529376526,,,,,,,,,,,1.3774739706651082,5.0,,,,,,,,,,,,,0.5711307967933381,5.0,,,,,,,,,,,,,0.6306956605708018,1.0,,,,,,,,,,,,,0.1533520874822345,4.0,,,,
1074.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_6,,1.5350721,1.3938731,2.0,,,,-0.1443158557124697,,,,,,,,,,,1.4341127335263495,5.0,,,,,,,,,,,,,0.45525746982641974,5.0,,,,,,,,,,,,,0.22206919359211916,1.0,,,,,,,,,,,,,-0.09503959667962719,4.0,,,,
1074.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_6,,1.2668872,1.3938731,2.0,,,,1.0467110716446604,,,,,,,,,,,1.4781073263383726,5.0,,,,,,,,,,,,,0.35877827206909224,5.0,,,,,,,,,,,,,1.4485754406188485,5.0,,,,,,,,,,,,,-0.17726135001526905,5.0,,,,
1074.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_6,,1.1596649,1.3938731,2.0,,,,1.3567190338252444,,,,,,,,,,,1.348964173349216,5.0,,,,,,,,,,,,,0.25927851458037404,5.0,,,,,,,,,,,,,1.5659820565226346,5.0,,,,,,,,,,,,,-0.0003846436467362241,5.0,,,,
1039.0,LH,SomMot,7Networks_LH_SomMot_8,,5.4620337,5.509787,5.0,,,,,,0.6843834720117403,,,,,,,,,,,,,1.1945832013810644,4.0,,,,,,,,,,,,,-0.4765787561746049,1.0,,,,,,,,,,,,,-0.019167534851862303,1.0,,,,,,,,,,,,,0.002260241604232779,4.0
1039.0,LH,SomMot,7Networks_LH_SomMot_8,,5.450902,5.509787,5.0,,,,,,0.9605957824157834,,,,,,,,,,,,,0.8825426706250924,4.0,,,,,,,,,,,,,-0.48648266178780447,1.0,,,,,,,,,,,,,0.38908862606313255,1.0,,,,,,,,,,,,,0.5540132046958535,4.0
1042.0,LH,SomMot,7Networks_LH_SomMot_11,,5.265056,5.509787,5.0,,,,,,-0.6310655589327169,,,,,,,,,,,,,0.8849794346443517,4.0,,,,,,,,,,,,,-0.44246000435655186,1.0,,,,,,,,,,,,,-1.111248910701403,1.0,,,,,,,,,,,,,0.6807161173544367,4.0
1042.0,LH,SomMot,7Networks_LH_SomMot_11,,5.0165243,5.509787,5.0,,,,,,-0.7960367148902193,,,,,,,,,,,,,0.7183937551095284,4.0,,,,,,,,,,,,,-0.28669898780011727,1.0,,,,,,,,,,,,,-0.9249821505752976,1.0,,,,,,,,,,,,,1.2846568050725657,4.0
1042.0,LH,SomMot,7Networks_LH_SomMot_11,,4.671551,5.509787,5.0,,,,,,-1.536885434216337,,,,,,,,,,,,,0.8533341858754222,4.0,,,,,,,,,,,,,-0.04379795427171505,1.0,,,,,,,,,,,,,-1.1757990370226,1.0,,,,,,,,,,,,,0.7202498492538617,4.0
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.6854465216085073,4.085306,1.8356822,4.0,,,,,,,,,,,,,1.5507965208990604,5.0,,,,,,,,,,,,,1.2957750413097102,5.0,,,,,,,,,,,,,-0.6521302144444581,1.0,,,,,,,,,,,,,0.5813462316151546,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.6993758016977917,3.5953948,1.8356822,4.0,,,,,,,,,,,,,1.5901135089892484,5.0,,,,,,,,,,,,,1.2288686030367377,5.0,,,,,,,,,,,,,-0.3948816619914282,1.0,,,,,,,,,,,,,0.6884459823023618,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.1191423896628167,3.1758888,1.8356822,4.0,,,,,,,,,,,,,1.6064695146417334,5.0,,,,,,,,,,,,,1.1805292423280014,5.0,,,,,,,,,,,,,-0.26393776190101564,1.0,,,,,,,,,,,,,0.6188087228159016,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,0.0633460548093121,3.0789618,1.8356822,4.0,,,,,,,,,,,,,1.5423684419629544,5.0,,,,,,,,,,,,,1.141413049646062,5.0,,,,,,,,,,,,,0.24003598616241886,1.0,,,,,,,,,,,,,0.6010562196063666,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.3375378460652738,2.9963691,1.8356822,4.0,,,,,,,,,,,,,1.557777621400518,5.0,,,,,,,,,,,,,1.1198049682144164,5.0,,,,,,,,,,,,,-0.5918211586451387,1.0,,,,,,,,,,,,,0.4941820988232531,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,0.3401101996141673,2.7370684,1.8356822,4.0,,,,,,,,,,,,,1.491622376279628,5.0,,,,,,,,,,,,,1.118513375120214,5.0,,,,,,,,,,,,,0.7849199278141908,1.0,,,,,,,,,,,,,0.6124601814922008,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,0.2816263539251235,2.7065523,1.8356822,4.0,,,,,,,,,,,,,1.3907737227494765,5.0,,,,,,,,,,,,,1.1364562925962716,5.0,,,,,,,,,,,,,0.13552955185310475,1.0,,,,,,,,,,,,,0.652216532474846,5.0,,,,,,
1074.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_6,,2.675105,1.3938731,2.0,,,,0.01214955270472279,,,,,,,,,,,1.6092333886381616,5.0,,,,,,,,,,,,,0.7165638547507377,5.0,,,,,,,,,,,,,0.28193766526423136,1.0,,,,,,,,,,,,,0.5381369001156292,5.0,,,,
1074.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_6,,2.6220272,1.3938731,2.0,,,,-0.5717546121818895,,,,,,,,,,,1.3936241971790528,5.0,,,,,,,,,,,,,0.6142844766784422,5.0,,,,,,,,,,,,,0.17402685381962982,1.0,,,,,,,,,,,,,0.583998070683297,5.0,,,,
1040.0,LH,SomMot,7Networks_LH_SomMot_9,,5.462502,5.509787,5.0,,,,,,0.8952521898807915,,,,,,,,,,,,,1.1954463277396454,4.0,,,,,,,,,,,,,-0.4624398236139658,1.0,,,,,,,,,,,,,-0.05592519170417747,1.0,,,,,,,,,,,,,-0.4495295405462427,4.0
1040.0,LH,SomMot,7Networks_LH_SomMot_9,,5.473076,5.509787,5.0,,,,,,0.6364625207305109,,,,,,,,,,,,,0.8006744571061265,4.0,,,,,,,,,,,,,-0.47176070358827166,1.0,,,,,,,,,,,,,0.056074639419050006,1.0,,,,,,,,,,,,,0.42299084196101966,4.0
1042.0,LH,SomMot,7Networks_LH_SomMot_11,,5.332395,5.509787,5.0,,,,,,-0.8619288680512549,,,,,,,,,,,,,0.7281990874030309,4.0,,,,,,,,,,,,,-0.4026667230260818,1.0,,,,,,,,,,,,,-1.5615304503615808,1.0,,,,,,,,,,,,,0.5829426669386784,4.0
1042.0,LH,SomMot,7Networks_LH_SomMot_11,,5.145175,5.509787,5.0,,,,,,-0.9502213628181339,,,,,,,,,,,,,0.8957984130138438,4.0,,,,,,,,,,,,,-0.21875670194672397,1.0,,,,,,,,,,,,,-1.6433617131512726,1.0,,,,,,,,,,,,,0.7900827025298717,4.0
1042.0,LH,SomMot,7Networks_LH_SomMot_11,,4.9139624,5.509787,5.0,,,,,,-1.35555842166042,,,,,,,,,,,,,1.0116423311934266,4.0,,,,,,,,,,,,,0.048498533157148006,1.0,,,,,,,,,,,,,-1.9662813452808936,1.0,,,,,,,,,,,,,0.6835037173435927,4.0
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.4957987333847245,4.597052,1.8356822,4.0,,,,,,,,,,,,,1.6614488401453227,5.0,,,,,,,,,,,,,1.3640164997223847,5.0,,,,,,,,,,,,,-0.5776524732936598,1.0,,,,,,,,,,,,,0.8994973125852633,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.3237323374392754,4.158852,1.8356822,4.0,,,,,,,,,,,,,1.6405279715053722,5.0,,,,,,,,,,,,,1.323532440767743,5.0,,,,,,,,,,,,,-0.46528727723349467,1.0,,,,,,,,,,,,,0.9800717585291802,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.75201436962782,3.9879682,1.8356822,4.0,,,,,,,,,,,,,1.6741446349908167,5.0,,,,,,,,,,,,,1.298942623931517,5.0,,,,,,,,,,,,,-0.5918346649390203,1.0,,,,,,,,,,,,,0.9165658610066071,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.557674028783057,3.9396143,1.8356822,4.0,,,,,,,,,,,,,1.624618382028671,5.0,,,,,,,,,,,,,1.2875326096223154,5.0,,,,,,,,,,,,,-0.08005131351029318,1.0,,,,,,,,,,,,,0.9526592979329519,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,0.2790572126898916,3.8478813,1.8356822,4.0,,,,,,,,,,,,,1.6045402182606732,5.0,,,,,,,,,,,,,1.299380867756189,5.0,,,,,,,,,,,,,0.04799164951824213,1.0,,,,,,,,,,,,,0.894950022052118,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.190954403838038,3.9938679,1.8356822,4.0,,,,,,,,,,,,,1.5057254043687631,5.0,,,,,,,,,,,,,1.3233404076474613,5.0,,,,,,,,,,,,,-0.17164817128036766,1.0,,,,,,,,,,,,,0.9414962934793043,5.0,,,,,,
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,3.8930774,5.509787,5.0,,,,,,-1.1091078742998162,,,,,,,,,,,,,0.5203650392839148,2.0,,,,,,,,,,,,,0.7912818716745154,1.0,,,,,,,,,,,,,-1.299490328513659,1.0,,,,,,,,,,,,,0.9242435511092107,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,3.929148,5.509787,5.0,,,,,,-0.9280261880998524,,,,,,,,,,,,,0.5562050928707364,2.0,,,,,,,,,,,,,0.8844335099114028,2.0,,,,,,,,,,,,,-0.9449469448664448,1.0,,,,,,,,,,,,,0.6849517935692329,2.0
1040.0,LH,SomMot,7Networks_LH_SomMot_9,,5.5702653,5.509787,5.0,,,,,,-0.03632559958494031,,,,,,,,,,,,,0.6720833651363759,4.0,,,,,,,,,,,,,-0.4811146089183503,1.0,,,,,,,,,,,,,-0.7510480732866307,1.0,,,,,,,,,,,,,-0.3283917962206463,4.0
1040.0,LH,SomMot,7Networks_LH_SomMot_9,,5.655315,5.509787,5.0,,,,,,-0.9839736278663276,,,,,,,,,,,,,0.3778479218016991,4.0,,,,,,,,,,,,,-0.47522322834618697,1.0,,,,,,,,,,,,,-1.3032815442918608,1.0,,,,,,,,,,,,,-0.5402336920553741,4.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.6270304,5.509787,5.0,,,,,,-1.4430680647802667,,,,,,,,,,,,,0.5319636459036483,4.0,,,,,,,,,,,,,-0.3769045662897074,1.0,,,,,,,,,,,,,-2.2615062459617055,1.0,,,,,,,,,,,,,-0.3569378248812039,4.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.5155234,5.509787,5.0,,,,,,-1.468292202319665,,,,,,,,,,,,,0.8932681445890457,4.0,,,,,,,,,,,,,-0.19777448595146582,1.0,,,,,,,,,,,,,-1.6860459093709086,1.0,,,,,,,,,,,,,0.48988574780580957,4.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.367437,5.509787,5.0,,,,,,-1.089955261655624,,,,,,,,,,,,,0.915065626823032,4.0,,,,,,,,,,,,,0.03225362953569421,1.0,,,,,,,,,,,,,-1.5158537115216753,1.0,,,,,,,,,,,,,0.7707210652558868,4.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.1212397,5.509787,5.0,,,,,,-0.9437397292359755,,,,,,,,,,,,,0.738809047436558,4.0,,,,,,,,,,,,,0.2901424192391469,1.0,,,,,,,,,,,,,-1.243621908476101,1.0,,,,,,,,,,,,,0.6011559827878529,2.0
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.4850631608715561,5.030976,1.8356822,4.0,,,,,,,,,,,,,1.7086831519013954,5.0,,,,,,,,,,,,,1.4727454777312154,5.0,,,,,,,,,,,,,-0.6083763612034626,1.0,,,,,,,,,,,,,1.0096096191884631,5.0,,,,,,
1094.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_ParOper_3,-0.6617975039873485,4.899623,1.8356822,4.0,,,,,,,,,,,,,1.7285797982423574,5.0,,,,,,,,,,,,,1.448541730626556,5.0,,,,,,,,,,,,,-0.6602609609589454,1.0,,,,,,,,,,,,,1.2778968836541402,5.0,,,,,,
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,4.7499743,5.509787,5.0,,,,,,-1.0587988242801323,,,,,,,,,,,,,0.6826411974627149,4.0,,,,,,,,,,,,,0.7293630541399345,1.0,,,,,,,,,,,,,-1.1304655963841808,1.0,,,,,,,,,,,,,0.8976432075707923,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,4.657938,5.509787,5.0,,,,,,-1.1170515042767362,,,,,,,,,,,,,0.8220718484567396,2.0,,,,,,,,,,,,,0.6461650493588129,1.0,,,,,,,,,,,,,-0.5428098624182826,1.0,,,,,,,,,,,,,0.37602396748154626,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,4.7127805,5.509787,5.0,,,,,,-1.157872587303647,,,,,,,,,,,,,0.747860585305956,2.0,,,,,,,,,,,,,0.6377619029656717,1.0,,,,,,,,,,,,,-1.1120968623426182,1.0,,,,,,,,,,,,,0.8458159936170453,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,4.791501,5.509787,5.0,,,,,,-1.4282864475218247,,,,,,,,,,,,,0.3420608118714203,2.0,,,,,,,,,,,,,0.6783312894636849,1.0,,,,,,,,,,,,,-1.1126314921338003,1.0,,,,,,,,,,,,,0.41497700201427,2.0
1040.0,LH,SomMot,7Networks_LH_SomMot_9,,5.688415,5.509787,5.0,,,,,,-0.8278892002755475,,,,,,,,,,,,,0.0037622261727375834,4.0,,,,,,,,,,,,,-0.5149164099078248,1.0,,,,,,,,,,,,,-1.5903895695080617,1.0,,,,,,,,,,,,,-0.39957072621927275,4.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,5.8040047,5.509787,5.0,,,,,,-0.18579705109562564,,,,,,,,,,,,,0.13107655848032826,4.0,,,,,,,,,,,,,-0.49872761555528994,1.0,,,,,,,,,,,,,-0.3522963275367369,1.0,,,,,,,,,,,,,-1.539330792496036,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.848669,5.509787,5.0,,,,,,-1.2081405851563891,,,,,,,,,,,,,0.5325252328454516,4.0,,,,,,,,,,,,,-0.42345960000282107,1.0,,,,,,,,,,,,,-1.4189226500369652,1.0,,,,,,,,,,,,,-1.3097674988311458,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.8376646,5.509787,5.0,,,,,,-1.5691123097992565,,,,,,,,,,,,,0.8230643137850634,4.0,,,,,,,,,,,,,-0.2728668230560201,1.0,,,,,,,,,,,,,-1.906859751999613,1.0,,,,,,,,,,,,,-0.8243676734156241,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.745456,5.509787,5.0,,,,,,-1.5836252075705672,,,,,,,,,,,,,0.6407304341695693,4.0,,,,,,,,,,,,,-0.09611371365882879,1.0,,,,,,,,,,,,,-1.9972756441517714,1.0,,,,,,,,,,,,,-0.20588692668053263,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.678846,5.509787,5.0,,,,,,-1.5020791198154466,,,,,,,,,,,,,0.6897570971840458,4.0,,,,,,,,,,,,,0.13193517092527493,1.0,,,,,,,,,,,,,-1.81145790741349,1.0,,,,,,,,,,,,,0.3366902940748242,2.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.5574517,5.509787,5.0,,,,,,-1.5379468395844622,,,,,,,,,,,,,0.6398752468908213,4.0,,,,,,,,,,,,,0.34955187459065257,1.0,,,,,,,,,,,,,-1.3750358713361939,1.0,,,,,,,,,,,,,0.6985888367317592,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.4799724,5.509787,5.0,,,,,,-1.43151512765898,,,,,,,,,,,,,0.43222465448523445,4.0,,,,,,,,,,,,,0.4226666140351423,1.0,,,,,,,,,,,,,-1.133465942688772,1.0,,,,,,,,,,,,,1.0774676667181244,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.3818436,5.509787,5.0,,,,,,-1.3758096892713036,,,,,,,,,,,,,0.06898115750930198,4.0,,,,,,,,,,,,,0.4204284813934206,1.0,,,,,,,,,,,,,-1.0095901186816234,1.0,,,,,,,,,,,,,0.2748159221247655,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.267633,5.509787,5.0,,,,,,-0.9191859552859107,,,,,,,,,,,,,0.5080002470373318,2.0,,,,,,,,,,,,,0.43529853022611237,1.0,,,,,,,,,,,,,-0.3625492004240555,1.0,,,,,,,,,,,,,0.3462899328284104,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.264955,5.509787,5.0,,,,,,-1.4321486273157857,,,,,,,,,,,,,0.27400156725915986,2.0,,,,,,,,,,,,,0.48748677667913637,1.0,,,,,,,,,,,,,-0.900590676208604,1.0,,,,,,,,,,,,,0.4005372108375809,2.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,5.7939067,5.509787,5.0,,,,,,-1.1360422270935586,,,,,,,,,,,,,0.5747164548531161,4.0,,,,,,,,,,,,,-0.5775211177054156,1.0,,,,,,,,,,,,,-0.8521759202748997,1.0,,,,,,,,,,,,,-1.507636922895168,1.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,5.9095054,5.509787,5.0,,,,,,-0.05414103540453124,,,,,,,,,,,,,0.6098146436406124,4.0,,,,,,,,,,,,,-0.5603506826690644,1.0,,,,,,,,,,,,,0.3210545262992737,1.0,,,,,,,,,,,,,-2.0140399758846126,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.9674053,5.509787,5.0,,,,,,0.5690534444510039,,,,,,,,,,,,,0.7177236664450468,4.0,,,,,,,,,,,,,-0.49619966482554057,1.0,,,,,,,,,,,,,0.6309572674785096,6.0,,,,,,,,,,,,,-1.7953685538580462,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.989352,5.509787,5.0,,,,,,0.4280066530855175,,,,,,,,,,,,,0.3140101853313913,4.0,,,,,,,,,,,,,-0.4051185217641408,1.0,,,,,,,,,,,,,0.6830127361338212,1.0,,,,,,,,,,,,,-1.780752447478202,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.9700966,5.509787,5.0,,,,,,-0.7414371110067323,,,,,,,,,,,,,0.017164039097802366,4.0,,,,,,,,,,,,,-0.27892763892846983,1.0,,,,,,,,,,,,,-0.49691987072765165,1.0,,,,,,,,,,,,,-0.2971099938051923,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.9118447,5.509787,5.0,,,,,,-1.2368174041347366,,,,,,,,,,,,,-0.19046592211889826,4.0,,,,,,,,,,,,,-0.08904133193787175,1.0,,,,,,,,,,,,,-1.677212790419379,1.0,,,,,,,,,,,,,-0.0011686250131028187,4.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.829051,5.509787,5.0,,,,,,-1.249484309084729,,,,,,,,,,,,,-0.029317513530709282,2.0,,,,,,,,,,,,,0.10314451222455273,1.0,,,,,,,,,,,,,-1.362015568673023,1.0,,,,,,,,,,,,,0.3946730153804953,4.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.758378,5.509787,5.0,,,,,,-1.2941759817142429,,,,,,,,,,,,,-0.11977078244478156,2.0,,,,,,,,,,,,,0.20264000900758553,1.0,,,,,,,,,,,,,-0.6327716224636574,1.0,,,,,,,,,,,,,0.5912457445664413,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.7114325,5.509787,5.0,,,,,,-1.1871180888653918,,,,,,,,,,,,,0.04562581505380711,2.0,,,,,,,,,,,,,0.24514251324615377,1.0,,,,,,,,,,,,,-0.36122195449969924,1.0,,,,,,,,,,,,,0.5573015501970855,2.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.6187663,5.509787,5.0,,,,,,-0.7656216431996592,,,,,,,,,,,,,-0.06857668036996717,2.0,,,,,,,,,,,,,0.2962275630381276,1.0,,,,,,,,,,,,,-0.5491630686060314,1.0,,,,,,,,,,,,,0.14628867434774975,2.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,5.8519263,5.509787,5.0,,,,,,-1.508024490192183,,,,,,,,,,,,,0.4194414101984757,4.0,,,,,,,,,,,,,-0.6444122068786196,1.0,,,,,,,,,,,,,-1.1605337456758915,1.0,,,,,,,,,,,,,-1.6002581242461786,1.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,5.9516215,5.509787,5.0,,,,,,-0.39407635045480177,,,,,,,,,,,,,0.6615548476961256,4.0,,,,,,,,,,,,,-0.6261710223027116,1.0,,,,,,,,,,,,,0.3843638304293389,1.0,,,,,,,,,,,,,-1.8401396484323058,1.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,6.0155334,5.509787,5.0,,,,,,1.3035714468760127,,,,,,,,,,,,,0.7819859114815613,4.0,,,,,,,,,,,,,-0.5865618909846235,1.0,,,,,,,,,,,,,1.0282214780237622,6.0,,,,,,,,,,,,,-1.2500950870491883,1.0
1045.0,LH,SomMot,7Networks_LH_SomMot_14,,6.0428267,5.509787,5.0,,,,,,0.37137996813429774,,,,,,,,,,,,,0.4040065452773879,4.0,,,,,,,,,,,,,-0.4976685691844454,1.0,,,,,,,,,,,,,0.6782824273638892,6.0,,,,,,,,,,,,,-1.2612702729182044,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,6.0371957,5.509787,5.0,,,,,,0.6475948880701212,,,,,,,,,,,,,-0.1294742459025536,2.0,,,,,,,,,,,,,-0.3417185424376389,1.0,,,,,,,,,,,,,0.8479809759838178,6.0,,,,,,,,,,,,,-0.6903870992115985,1.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,6.012295,5.509787,5.0,,,,,,-0.11796300209232909,,,,,,,,,,,,,-0.6339992809334049,2.0,,,,,,,,,,,,,-0.19538411133744232,1.0,,,,,,,,,,,,,-0.14647930896532807,1.0,,,,,,,,,,,,,0.03566118997271771,4.0
1044.0,LH,SomMot,7Networks_LH_SomMot_13,,5.975968,5.509787,5.0,,,,,,-1.5561614363600915,,,,,,,,,,,,,-0.6094531214451753,2.0,,,,,,,,,,,,,-0.07194141411363152,1.0,,,,,,,,,,,,,-1.5648248043895967,1.0,,,,,,,,,,,,,0.023581862234824905,4.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.958085,5.509787,5.0,,,,,,-1.3671190332830494,,,,,,,,,,,,,-0.3159597277499935,2.0,,,,,,,,,,,,,0.017965509844336616,1.0,,,,,,,,,,,,,-1.385803621219565,1.0,,,,,,,,,,,,,0.24954652862453292,4.0
1046.0,LH,SomMot,7Networks_LH_SomMot_15,,5.9312463,5.509787,5.0,,,,,,-1.392162963477923,,,,,,,,,,,,,-0.6379994059414597,2.0,,,,,,,,,,,,,0.08724889551343575,1.0,,,,,,,,,,,,,-0.7238437752350297,1.0,,,,,,,,,,,,,0.7283302333218438,2.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,5.8830495,5.509787,5.0,,,,,,-1.5206358605623913,,,,,,,,,,,,,0.5958252246795653,4.0,,,,,,,,,,,,,-0.7037551165873964,1.0,,,,,,,,,,,,,-0.6786384454799693,1.0,,,,,,,,,,,,,-1.4964120050784357,1.0
1043.0,LH,SomMot,7Networks_LH_SomMot_12,,5.9776673,5.509787,5.0,,,,,,-1.4869700100605714,,,,,,,,,,,,,0.479918529896336,4.0,,,,,,,,,,,,,-0.6773584874779874,1.0,,,,,,,,,,,,,-0.22418571909701013,1.0,,,,,,,,,,,,,-1.4205685623416404,1.0
1045.0,LH,SomMot,7Networks_LH_SomMot_14,,6.0383387,5.509787,5.0,,,,,,0.5472193978360841,,,,,,,,,,,,,0.5412265263116156,4.0,,,,,,,,,,,,,-0.646225027400529,1.0,,,,,,,,,,,,,1.0982165223417264,6.0,,,,,,,,,,,,,-1.5663006402262627,1.0
